-- STATISTICS --

Step: A-3: total number of steps-> 478, mean duration-> 0.39548445s
Step: E-4: total number of steps-> 513, mean duration-> 0.42028126s
Step: A-4: total number of steps-> 3, mean duration-> 0.20834012s


-- DETAILED --


Step A-3: @426.20834, 0.3229065s
Step E-4: @426.71875, 0.3125s
Step A-3: @427.22916, 0.3125s
Step E-4: @427.75, 0.3125s
Step A-3: @428.27084, 0.25s
Step E-4: @428.78125, 0.3125s
Step A-3: @429.29166, 0.291687s
Step E-4: @429.8125, 0.28125s
Step A-3: @430.33334, 0.2916565s
Step E-4: @430.85416, 0.3125s
Step A-3: @431.35416, 0.3333435s
Step E-4: @431.8854, 0.3125s
Step A-3: @432.41666, 0.2083435s
Step E-4: @432.9375, 0.28125s
Step A-3: @433.4375, 0.2916565s
Step E-4: @433.95834, 0.2916565s
Step A-3: @434.46875, 0.3020935s
Step E-4: @434.97916, 0.3125s
Step A-3: @435.5, 0.25s
Step E-4: @436.0104, 0.322937s
Step A-3: @436.53125, 0.2916565s
Step E-4: @437.04166, 0.28125s
Step A-3: @437.5521, 0.28125s
Step E-4: @438.0729, 0.3020935s
Step A-3: @438.58334, 0.270813s
Step E-4: @439.09375, 0.3020935s
Step A-3: @439.6146, 0.2916565s
Step E-4: @440.1354, 0.3020935s
Step A-3: @440.64584, 0.302063s
Step E-4: @441.16666, 0.2708435s
Step A-3: @441.66666, 0.28125s
Step E-4: @442.1771, 0.3229065s
Step A-3: @442.6979, 0.28125s
Step E-4: @443.20834, 0.3125s
Step A-3: @443.72916, 0.260437s
Step E-4: @444.22916, 0.291687s
Step A-3: @444.7396, 0.3229065s
Step E-4: @445.25, 0.3333435s
Step A-3: @445.79166, 0.3020935s
Step E-4: @446.29166, 0.3333435s
Step A-3: @446.8229, 0.3020935s
Step E-4: @447.34375, 0.2916565s
Step A-3: @447.85416, 0.260437s
Step E-4: @448.35416, 0.3020935s
Step A-3: @448.8646, 0.270813s
Step E-4: @449.375, 0.3020935s
Step A-3: @449.8854, 0.3020935s
Step E-4: @450.40625, 0.3229065s
Step A-3: @450.9271, 0.28125s
Step E-4: @451.4375, 0.3229065s
Step A-3: @451.95834, 0.270813s
Step E-4: @452.45834, 0.3125s
Step A-3: @452.96875, 0.3229065s
Step E-4: @453.5, 0.2395935s
Step A-3: @454.0, 0.2916565s
Step E-4: @454.5104, 0.3020935s
Step A-3: @455.02084, 0.3125s
Step E-4: @455.54166, 0.260437s
Step A-3: @456.04166, 0.3020935s
Step E-4: @456.5625, 0.2916565s
Step A-3: @457.0625, 0.3125s
Step E-4: @457.58334, 0.302063s
Step A-3: @458.10416, 0.291687s
Step E-4: @458.625, 0.34375s
Step A-3: @459.1354, 0.260437s
Step E-4: @459.6875, 0.3125s
Step A-3: @460.1979, 0.3125s
Step E-4: @460.75, 0.3125s
Step A-3: @461.27084, 0.270813s
Step E-4: @461.8021, 0.3229065s
Step A-3: @462.3021, 0.3541565s
Step E-4: @462.85416, 0.3020935s
Step A-3: @463.375, 0.3125s
Step E-4: @463.8854, 0.3333435s
Step A-3: @464.41666, 0.291687s
Step E-4: @464.9375, 0.2916565s
Step A-3: @465.45834, 0.2916565s
Step E-4: @465.97916, 0.322937s
Step A-3: @466.4896, 0.3229065s
Step E-4: @467.0104, 0.3333435s
Step A-3: @467.5521, 0.302063s
Step E-4: @468.0729, 0.3333435s
Step A-3: @468.58334, 0.3229065s
Step E-4: @469.10416, 0.322937s
Step A-3: @469.625, 0.3333435s
Step E-4: @470.14584, 0.333313s
Step A-3: @470.66666, 0.3333435s
Step E-4: @471.20834, 0.302063s
Step A-3: @471.70834, 0.333313s
Step E-4: @472.21875, 0.3541565s
Step A-3: @472.75, 0.3333435s
Step E-4: @473.29166, 0.291687s
Step A-3: @473.79166, 0.3125s
Step E-4: @474.3229, 0.3020935s
Step A-3: @474.84375, 0.28125s
Step E-4: @475.35416, 0.3333435s
Step A-3: @475.8854, 0.3333435s
Step E-4: @476.40625, 0.3229065s
Step A-3: @476.9375, 0.3020935s
Step E-4: @477.46875, 0.3020935s
Step A-3: @477.97916, 0.3333435s
Step E-4: @478.5104, 0.2708435s
Step A-3: @479.03125, 0.28125s
Step E-4: @479.54166, 0.322937s
Step A-3: @480.08334, 0.270813s
Step E-4: @480.60416, 0.3125s
Step A-3: @481.1146, 0.34375s
Step E-4: @481.64584, 0.3125s
Step A-3: @482.15625, 0.3020935s
Step E-4: @482.6979, 0.3020935s
Step A-3: @483.20834, 0.333313s
Step E-4: @483.75, 0.2916565s
Step A-3: @484.2604, 0.322937s
Step E-4: @484.79166, 0.3125s
Step A-3: @485.3125, 0.3229065s
Step E-4: @485.85416, 0.3020935s
Step A-3: @486.375, 0.2916565s
Step E-4: @486.89584, 0.3125s
Step A-3: @487.41666, 0.322937s
Step E-4: @487.95834, 0.270813s
Step A-3: @488.4479, 0.3333435s
Step E-4: @489.0, 0.3333435s
Step A-3: @489.5, 0.3333435s
Step E-4: @490.04166, 0.3333435s
Step A-3: @490.58334, 0.333313s
Step E-4: @491.10416, 0.322937s
Step A-3: @491.64584, 0.3125s
Step E-4: @492.16666, 0.34375s
Step A-3: @492.6979, 0.3020935s
Step E-4: @493.21875, 0.3229065s
Step A-3: @493.75, 0.3020935s
Step E-4: @494.27084, 0.3125s
Step A-3: @494.8021, 0.28125s
Step E-4: @495.33334, 0.2604065s
Step A-3: @495.83334, 0.2916565s
Step E-4: @496.375, 0.3125s
Step A-3: @496.8854, 0.28125s
Step E-4: @497.41666, 0.3125s
Step A-3: @497.9479, 0.3020935s
Step E-4: @498.45834, 0.3229065s
Step A-3: @498.97916, 0.322937s
Step E-4: @499.52084, 0.3125s
Step A-3: @500.0625, 0.3020935s
Step E-4: @500.58334, 0.3125s
Step A-3: @501.10416, 0.322937s
Step E-4: @501.625, 0.2916565s
Step A-3: @502.14584, 0.302063s
Step E-4: @502.6771, 0.302063s
Step A-3: @503.1979, 0.3020935s
Step E-4: @503.71875, 0.3333435s
Step A-3: @504.25, 0.3229065s
Step E-4: @504.79166, 0.322937s
Step A-3: @505.3125, 0.3333435s
Step E-4: @505.83334, 0.364563s
Step A-3: @506.375, 0.3333435s
Step E-4: @506.89584, 0.34375s
Step A-3: @507.4271, 0.3125s
Step E-4: @507.95834, 0.270813s
Step A-3: @508.46875, 0.3229065s
Step E-4: @508.9896, 0.34375s
Step A-3: @509.5104, 0.3333435s
Step E-4: @510.04166, 0.34375s
Step A-3: @510.5625, 0.3333435s
Step E-4: @511.09375, 0.3125s
Step A-3: @511.6146, 0.3229065s
Step E-4: @512.1667, 0.29162598s
Step A-3: @512.6875, 0.3125s
Step E-4: @513.25, 0.25s
Step A-3: @513.76044, 0.32287598s
Step E-4: @514.30206, 0.30212402s
Step A-3: @514.8125, 0.3125s
Step E-4: @515.34375, 0.322937s
Step A-3: @515.88544, 0.3125s
Step E-4: @516.40625, 0.302063s
Step A-3: @516.9167, 0.34375s
Step E-4: @517.4583, 0.3125s
Step A-3: @517.9792, 0.28125s
Step E-4: @518.5, 0.28125s
Step A-3: @519.0208, 0.291687s
Step E-4: @519.55206, 0.291687s
Step A-3: @520.07294, 0.270813s
Step E-4: @520.5833, 0.30212402s
Step A-3: @521.11456, 0.21875s
Step E-4: @521.6458, 0.27087402s
Step A-3: @522.1667, 0.270813s
Step E-4: @522.69794, 0.26037598s
Step A-3: @523.2083, 0.322937s
Step E-4: @523.75, 0.28125s
Step A-3: @524.2708, 0.33337402s
Step E-4: @524.7917, 0.333313s
Step A-3: @525.3333, 0.27087402s
Step E-4: @525.84375, 0.34375s
Step A-3: @526.3958, 0.25s
Step E-4: @526.9167, 0.32287598s
Step A-3: @527.4375, 0.333313s
Step E-4: @527.9583, 0.322937s
Step A-3: @528.4792, 0.35412598s
Step E-4: @529.03125, 0.302063s
Step A-3: @529.55206, 0.30212402s
Step E-4: @530.07294, 0.32287598s
Step A-3: @530.6042, 0.302063s
Step E-4: @531.1458, 0.27087402s
Step A-3: @531.65625, 0.333313s
Step E-4: @532.2083, 0.291687s
Step A-3: @532.71875, 0.333313s
Step E-4: @533.25, 0.34375s
Step A-3: @533.78125, 0.28125s
Step E-4: @534.3125, 0.322937s
Step A-3: @534.84375, 0.34375s
Step E-4: @535.38544, 0.302063s
Step A-3: @535.9167, 0.3125s
Step E-4: @536.44794, 0.32287598s
Step A-3: @536.98956, 0.20837402s
Step E-4: @537.5208, 0.291687s
Step A-3: @538.0417, 0.333313s
Step E-4: @538.57294, 0.3125s
Step A-3: @539.1042, 0.26037598s
Step E-4: @539.625, 0.291687s
Step A-3: @540.1458, 0.28125s
Step E-4: @540.67706, 0.21875s
Step A-3: @541.19794, 0.302063s
Step E-4: @541.7083, 0.30212402s
Step A-3: @542.2292, 0.29162598s
Step E-4: @542.76044, 0.333313s
Step A-3: @543.2917, 0.32287598s
Step E-4: @543.82294, 0.302063s
Step A-3: @544.34375, 0.291687s
Step E-4: @544.88544, 0.270813s
Step A-3: @545.3958, 0.34375s
Step E-4: @545.9375, 0.3125s
Step A-3: @546.4583, 0.28125s
Step E-4: @546.96875, 0.333313s
Step A-3: @547.5, 0.354187s
Step E-4: @548.0417, 0.32287598s
Step A-3: @548.57294, 0.270813s
Step E-4: @549.1042, 0.29162598s
Step A-3: @549.625, 0.3125s
Step E-4: @550.15625, 0.333313s
Step A-3: @550.6875, 0.25s
Step E-4: @551.2292, 0.23956299s
Step A-3: @551.75, 0.270813s
Step E-4: @552.2708, 0.322937s
Step A-3: @552.8125, 0.354187s
Step E-4: @553.34375, 0.34375s
Step A-3: @553.8958, 0.322937s
Step E-4: @554.42706, 0.34375s
Step A-3: @554.9583, 0.385437s
Step A-3: @556.09375, 1.447937s
Step E-4: @555.5417, 2.75s
Step A-3: @558.94794, 0.739563s
Step E-4: @559.67706, 2.260437s
Step E-4: @562.875, 0.08331299s
Step A-3: @563.1042, 0.71875s
Step E-4: @564.1875, 0.5s
Step A-3: @565.0, 0.427063s
Step E-4: @565.6458, 0.416687s
Step A-3: @566.25, 0.354187s
Step E-4: @566.80206, 0.322937s
Step A-3: @567.34375, 0.333313s
Step E-4: @567.8958, 0.322937s
Step A-3: @568.4375, 0.3125s
Step E-4: @568.9792, 0.25s
Step A-3: @569.51044, 0.29162598s
Step E-4: @570.0833, 0.447937s
Step A-3: @570.76044, 0.364563s
Step E-4: @571.3333, 0.354187s
Step A-3: @571.9167, 0.21875s
Step E-4: @572.46875, 0.364563s
Step A-3: @573.0417, 0.28125s
Step E-4: @573.5833, 0.33337402s
Step A-3: @574.13544, 0.20831299s
Step E-4: @574.69794, 0.28125s
Step A-3: @575.2708, 0.19793701s
Step E-4: @575.98956, 1.885437s
Step A-3: @576.90625, 1.78125s
Step E-4: @579.09375, 0.5s
Step A-3: @579.8333, 0.291687s
Step E-4: @580.4792, 0.5625s
Step A-3: @581.19794, 17.958313s
Step E-4: @581.71875, 26.229187s
Step A-3: @614.4583, 0.9375s
Step E-4: @615.53125, 4.65625s
Step A-3: @621.25, 0.65625s
Step E-4: @622.2917, 0.520813s
Step A-3: @623.05206, 0.39587402s
Step E-4: @623.67706, 0.385437s
Step A-3: @624.25, 0.40625s
Step E-4: @625.0833, 0.22918701s
Step E-4: @626.2083, 0.04168701s
Step A-3: @631.0833, 0.802124s
Step A-3: @632.67706, 0.45837402s
Step E-4: @631.82294, 1.510376s
Step A-3: @633.82294, 0.25s
Step E-4: @634.625, 0.75s
Step E-4: @636.15625, 0.59375s
Step A-3: @636.86456, 0.645874s
Step E-4: @638.2708, 1.541687s
Step E-4: @640.51044, 1.510376s
Step A-3: @639.25, 3.020813s
Step E-4: @644.1667, 0.46875s
Step A-3: @644.8542, 0.41662598s
Step E-4: @645.48956, 0.510437s
Step A-4: @652.25, 0.08331299s
Step A-4: @652.40625, 0.07293701s
Step A-4: @652.5625, 0.07293701s
